,movieId,person_name,role
624,8373,Charlie Adler,Starscream (voice)
625,8373,Frank Welker,Soundwave / Devastator / Reedman / Grindor (voice)
626,8373,Tom Kenny,Wheelie / Skids (voice)
627,8373,Michael York,Prime #1 (voice)
628,8373,Kevin Michael Richardson,Prime #2 / Skipjack / Rampage (voice)
629,8373,Robin Atkin Downes,Prime #3 (voice)
630,8373,Michael Papajohn,Cal
631,8373,Deep Roy,Egyptian Guard
632,91314,Mark Wahlberg,Cade Yeager
633,91314,Stanley Tucci,Joshua
634,91314,Kelsey Grammer,Harold Attinger
635,91314,T.J. Miller,Lucas Flannery
636,91314,Thomas Lennon,Chief of Staff
637,91314,Peter Cullen,Optimus Prime (voice)
638,91314,Frank Welker,Galvatron (voice)
639,91314,John Goodman,Hound (voice)
640,91314,Ken Watanabe,Drift (voice)
641,91314,Robert Foxworth,Ratchet (voice)
642,91314,John DiMaggio,Crosshairs (voice)
643,91314,Miguel Ferrer,Scourge (voice)
644,91314,Reno Wilson,Brains (voice)
645,91314,Jeffrey Combs,Powerglide (voice)
646,91314,Mark Rolston,Thrust (voice)
647,91314,Richard Riehle,Theater Landlord
648,68728,James Franco,Oz
649,68728,Mila Kunis,Theodora
650,68728,Rachel Weisz,Evanora
651,68728,Michelle Williams,Annie / Glinda
652,68728,Bill Cobbs,Master Tinker
653,68728,Joey King,Girl in Wheelchair / China Girl
654,68728,Tony Cox,Knuck
655,68728,Bruce Campbell,Winkie Gate Keeper
656,68728,Ted Raimi,Skeptic in Audience
657,102382,Andrew Garfield,Peter Parker / Spider-Man
658,102382,Emma Stone,Gwen Stacy
659,102382,Jamie Foxx,Max Dillon / Electro
660,102382,Dane DeHaan,Harry Osborn / Green Goblin
661,102382,Campbell Scott,Richard Parker
662,102382,Embeth Davidtz,Mary Parker
663,102382,Colm Feore,Donald Menken
664,102382,Paul Giamatti,Aleksei Sytsevich / The Rhino (Uncredited)
665,102382,Sally Field,Aunt May
666,102382,Max Charles,Young Peter Parker
667,102382,Marton Csokas,Dr. Ashley Kafka
668,102382,Chris Cooper,Norman Osborn
669,102382,B. J. Novak,Allistar Smythe
670,102382,Denis Leary,Captain Stacy
671,102382,Skyler Gisondo,Howard Stacy
672,102382,Stan Lee,Graduation Guest
673,102382,Michael Massee,Gustav Fiers / The Gentleman
674,102382,Sarah Gadon,Kari
675,102382,Martin Sheen,Uncle Ben
676,102382,Adrian Martinez,Bodega Cashier
677,102382,Pat Kiernan,NY1 News Anchor
678,20526,Garrett Hedlund,Sam Flynn
679,20526,Jeff Bridges,Kevin Flynn / Clu
680,20526,Olivia Wilde,Quorra
681,20526,Yaya DaCosta,Siren
682,20526,James Frain,Jarvis
683,20526,Michael Sheen,Castor / Zuse
684,20526,Cillian Murphy,Edward Dillinger
685,49013,Owen Wilson,Lightning McQueen (voice)
686,49013,Michael Caine,Finn McMissile (voice)
687,49013,Emily Mortimer,Holley Shiftwell (voice)
688,49013,John Turturro,Francesco Bernoulli (voice)
689,49013,Eddie Izzard,Sir Miles Axlerod (voice)
690,49013,Thomas Kretschmann,Professor Z (voice)
691,49013,Joe Mantegna,Grem (voice)
692,49013,Peter Jacobson,Acer (voice)
693,49013,Bruce Campbell,"Rod ""Torque"" Redline (voice)"
694,49013,Tony Shalhoub,Luigi (voice)
695,49013,Jason Isaacs,Siddeley / Leland Turbo (voice)
696,49013,Paul Dooley,Sarge (voice)
697,49013,Franco Nero,Uncle Topolino (voice)
698,49013,Vanessa Redgrave,The Queen / Mama Topolino (voice)
699,49013,Bonnie Hunt,Sally Carrera (voice)
700,49013,Cheech Marin,Ramone (voice)
701,49013,Jenifer Lewis,Flo (voice)
702,49013,Katherine Helmond,Lizzie (voice)
703,49013,John Ratzenberger,Mack (voice)
704,49013,Jeff Garlin,Otis (voice)
705,49013,Velibor Topic,Alexander Hugo (voice)
706,49013,Richard Kind,Van (voice)
707,49013,Edie McClurg,Minny (voice)
708,44912,Ryan Reynolds,Hal Jordan / Green Lantern
709,44912,Blake Lively,Carol Ferris
710,44912,Peter Sarsgaard,Hector Hammond
711,44912,Tim Robbins,Senator Hammond
712,44912,Mark Strong,Sinestro
713,44912,Temuera Morrison,Abin Sur
714,44912,Jon Tenney,Martin Jordan
715,44912,Angela Bassett,Dr. Amanda Walker
716,44912,Michael Clarke Duncan,Kilowog (voice)
717,44912,Geoffrey Rush,Tomar-Re (voice)
718,44912,Clancy Brown,Parallax (voice)
719,44912,Laura Cayouette,Party Guest #1
720,10193,Tom Hanks,Woody (voice)
721,10193,Tim Allen,Buzz Lightyear (voice)
722,10193,Ned Beatty,Lotso (voice)
723,10193,Joan Cusack,Jessie the Yodeling Cowgirl (voice)
724,10193,Michael Keaton,Ken (voice)
725,10193,Whoopi Goldberg,Stretch the Octopus (voice)
726,10193,Bonnie Hunt,Purple-haired doll (voice)
727,10193,Wallace Shawn,Rex (voice)
728,10193,John Ratzenberger,Hamm (voice)
729,10193,Don Rickles,Mr. Potato Head (voice)
730,10193,Laurie Metcalf,Andy's Mom (voice)
731,10193,Blake Clark,Slinky Dog (voice)
732,10193,Kristen Schaal,Trixie (voice)
733,10193,R. Lee Ermey,Sarge (voice)
734,10193,Timothy Dalton,Mr. Pricklepants (voice)
735,10193,Lori Alan,Bonnie's Mom (voice)
736,10193,Jeff Garlin,Buttercup (voice)
737,10193,John Cygan,Twitch (voice)
738,10193,Jack Angel,Chunk (voice)
739,10193,Jan Rabson,Sparks (voice)
740,10193,Richard Kind,Bookworm (voice)
741,10193,Carlos Alazraqui,Additional Voice (voice)
742,10193,Jess Harnell,Additional Voice (voice)
743,10193,Danny Mann,Additional Voice (voice)
744,10193,Mickie McGowan,Additional Voice (voice)
745,10193,Laraine Newman,Additional Voice (voice)
746,10193,Bob Peterson,Additional Voice (voice)
747,10193,Sherry Lynn,(voice) (uncredited)
748,10193,Jim Ward,(voice) (uncredited)
749,10193,Frank Welker,Bullseye / Buster / The Monkey / Pigeon (voice) (uncredited)
750,534,Christian Bale,John Connor
751,534,Sam Worthington,Marcus Wright
752,534,Anton Yelchin,Kyle Reese
753,534,Moon Bloodgood,Blair Williams
754,534,Bryce Dallas Howard,Kate Connor
755,534,Helena Bonham Carter,Serena
756,534,Common,Barnes
757,534,Michael Ironside,General Ashdown
758,534,Chris Browning,Morrison
759,534,Arnold Schwarzenegger,The Terminator
760,168259,Vin Diesel,Dominic Toretto
761,168259,Paul Walker,Brian O'Conner
762,168259,Dwayne Johnson,Hobbs
763,168259,Michelle Rodriguez,Letty
764,168259,Tyrese Gibson,Roman
765,168259,Ludacris,Tej (as Chris 'Ludacris' Bridges)
766,168259,Jordana Brewster,Mia
767,168259,Djimon Hounsou,Jakande
768,168259,Kurt Russell,Mr. Nobody
769,168259,Jason Statham,Deckard Shaw
770,168259,Sung Kang,Han
771,168259,Gal Gadot,Gisele
772,168259,Lucas Black,Sean Boswell
773,168259,Noel Gugliemi,Hector
774,168259,Luke Evans,Owen Shaw
775,168259,Steve Coulter,Priest
776,168259,Shad Moss,Twinkie (uncredited)
777,72190,Brad Pitt,Gerry Lane
778,72190,James Badge Dale,Captain Speke
779,72190,David Andrews,Navy Captain Mullenaro
780,72190,David Morse,Ex-CIA Agent
781,72190,Matthew Fox,Parajumper
782,72190,Peter Capaldi,W.H.O. Doctor
783,72190,Moritz Bleibtreu,W.H.O. Doctor
784,72190,Pierfrancesco Favino,WHO Doctor
785,72190,Konstantin Khabenskiy,Russian Fighter
786,127585,Hugh Jackman,Logan / Wolverine
787,127585,James McAvoy,Charles Xavier / Professor X (Young)
788,127585,Michael Fassbender,Erik Lehnsherr / Magneto (Young)
789,127585,Jennifer Lawrence,Raven Darkholme / Mystique
790,127585,Halle Berry,Ororo Munroe / Storm
791,127585,Anna Paquin,Marie D'Ancanto / Rogue
792,127585,Ellen Page,"Katherine ""Kitty"" Pryde / Shadowcat"
793,127585,Peter Dinklage,Bolivar Trask
794,127585,Ian McKellen,Erik Lehnsherr / Magneto (Old)
795,127585,Patrick Stewart,Charles Xavier / Professor X (Old)
796,127585,Nicholas Hoult,Hank McCoy / Beast
797,127585,Kelsey Grammer,Hank McCoy / Beast (older)
798,127585,Shawn Ashmore,Bobby Drake / Iceman
799,127585,Evan Peters,Peter Maximoff / Quicksilver
800,127585,Daniel Cudmore,Piotr Rasputin / Colossus
801,127585,Famke Janssen,Jean Grey / Phoenix
802,127585,James Marsden,Scott Summers / Cyclops
803,127585,Lucas Till,Alex Summers / Havok
804,127585,Michael Lerner,Senator Brickman
805,127585,Mark Camacho,President Richard Nixon
806,127585,Mike Dopud,Pinstripe Mafioso
807,127585,Arthur Holden,Blue Suit Traveler
808,54138,Chris Pine,James T. Kirk
809,54138,Zachary Quinto,Spock
810,54138,Zoe Saldana,Nyota Uhura
811,54138,Karl Urban,Dr. Leonard 'Bones' McCoy
812,54138,Simon Pegg,Montgomery 'Scotty' Scott
813,54138,John Cho,Hikaru Sulu
814,54138,Benedict Cumberbatch,Khan Noonien Singh
815,54138,Anton Yelchin,Pavel Chekov
816,54138,Bruce Greenwood,Christopher Pike
817,54138,Alice Eve,Carol Marcus
818,54138,Deep Roy,Keenser
819,54138,Chris Hemsworth,George Kirk
820,54138,Jennifer Morrison,Winona Kirk
821,54138,Leonard Nimoy,Spock Prime
822,54138,Scott Lawrence,U.S.S. Vengeance Officer
823,54138,Rob Moran,U.S.S. Vengeance Ensign
824,54138,Jeff Chase,U.S.S. Enterprise Security
825,54138,Kevin Michael Richardson,Additional Voices (voice)
826,54138,Fred Tatasciore,Additional Voices (voice)
827,54138,Bill Hader,Additional Voices (voice)
828,81005,Nicholas Hoult,Jack
829,81005,Ewan McGregor,Elmont
830,81005,Stanley Tucci,Roderick
831,81005,Ian McShane,King Brahmwell
832,81005,Eddie Marsan,Crawe
833,81005,Ewen Bremner,Wicke
834,81005,Warwick Davis,Old Hamm
835,81005,Bill Nighy,General Fallon
836,81005,Ralph Brown,General Entin
837,81005,Angus Barnett,Foe
838,81005,Christopher Fairbank,Uncle
839,64682,Leonardo DiCaprio,Jay Gatsby
840,64682,Tobey Maguire,Nick Carraway
841,64682,Carey Mulligan,Daisy Buchanan
842,64682,Joel Edgerton,Tom Buchanan
843,64682,Isla Fisher,Myrtle Wilson
844,64682,Jason Clarke,George Wilson
845,9543,Jake Gyllenhaal,Prince Dastan
846,9543,Gemma Arterton,Tamina
847,9543,Ben Kingsley,Nizam
848,9543,Alfred Molina,Sheik Amar
849,9543,Toby Kebbell,Garsiv
850,9543,Richard Coyle,Tus
851,68726,Idris Elba,Stacker Pentecost
852,68726,Charlie Hunnam,Raleigh Becket
853,68726,Charlie Day,Dr. Newton Geiszler
854,68726,Ron Perlman,Hannibal Chau
855,68726,Burn Gorman,Gottlieb
856,68726,Max Martini,Herc Hansen
857,68726,Robert Maillet,Aleksis Kaidanovsky
858,68726,Brad William Henke,Miles
859,68726,Clifton Collins Jr,Ops Tendo Choi
860,68726,Santiago Segura,Wizened Man
861,68726,Joe Pingue,Captain Merrit
862,68726,Matthew G. Taylor,Saltchuck Crew
863,38356,Shia LaBeouf,Sam Witwicky
864,38356,John Malkovich,Bruce Brazos
865,38356,Ken Jeong,Jerry Wang
866,38356,Frances McDormand,National Intelligence Director
867,38356,Josh Duhamel,Lt. Colonel William Lennox
868,38356,Tyrese Gibson,Robert Epps
869,38356,Hugo Weaving,Megatron (voice)
870,38356,Leonard Nimoy,Sentinel Prime (voice)
871,38356,John Turturro,Simmons
872,38356,Patrick Dempsey,Dylan
873,38356,Alan Tudyk,Dutch
874,38356,Peter Cullen,Optimus Prime (voice)
875,38356,Glenn Morshower,General Morshower
876,38356,Charlie Adler,Starscream (voice)
877,38356,Robert Foxworth,Ratchet (voice)
878,38356,James Remar,Sideswipe (voice)
879,38356,Frank Welker,Shockwave / Soundwave / Barricade (voice)
880,38356,Jess Harnell,Ironhide (voice)
881,38356,Tom Kenny,Wheelie (voice)
882,38356,Reno Wilson,Brains (voice)
883,38356,John DiMaggio,Leadfoot/Target (voice)
884,38356,Julie White,Judy Witwicki
885,38356,Kevin Dunn,Ron Witwicki
886,38356,Andrew Daly,Mailroom Worker
887,38356,Frank Welker,Shockwave / Soundwave (voice)
888,217,Harrison Ford,Indiana Jones
889,217,Cate Blanchett,Irina Spalko
890,217,Shia LaBeouf,Mutt Williams
891,217,Ray Winstone,'Mac' George Michale
892,217,Karen Allen,Marion Ravenwood
893,217,John Hurt,Professor Oxley
894,217,Jim Broadbent,Dean Charles Stanforth
895,217,Pavel Lychnikoff,Russian Soldier
896,217,Alan Dale,General Ross
897,217,"Ernie Reyes, Jr.",Cemetery Warrior
898,217,Ilia Volok,Russian Suit
899,217,Neil Flynn,Smith
900,105864,Jeffrey Wright,Poppa (voice)
901,105864,Frances McDormand,Momma (voice)
902,105864,Steve Zahn,Thunderclap (voice)
903,105864,Anna Paquin,Ramsey (voice)
904,105864,Sam Elliott,Butch (voice)
905,105864,John Ratzenberger,Earl (voice)
906,62177,Kelly Macdonald,Mérida (voice)
907,62177,Julie Walters,The Witch (voice)
908,62177,Billy Connolly,King Fergus (voice)
909,62177,Emma Thompson,Queen Elinor (voice)
910,62177,Kevin McKidd,Lord MacGuffin / Young MacGuffin (voice)
911,62177,Craig Ferguson,Lord Macintosh (voice)
912,62177,Robbie Coltrane,Lord Dingwall (voice)
913,62177,John Ratzenberger,Gordon (voice)
914,188927,Chris Pine,James T. Kirk
915,188927,Zachary Quinto,Spock
916,188927,Karl Urban,Dr. Leonard 'Bones' McCoy
917,188927,Simon Pegg,Montgomery 'Scotty' Scott
918,188927,Zoe Saldana,Nyota Uhura
919,188927,John Cho,Hikaru Sulu
920,188927,Anton Yelchin,Pavel Chekov
921,188927,Idris Elba,Krall
922,188927,Deep Roy,Keenser
923,188927,Shohreh Aghdashloo,Commodore Paris
924,188927,Greg Grunberg,Commander Finnegan
925,188927,Shea Whigham,Teenaxi Leader (voice)
926,10681,Jeff Garlin,Captain (voice)
927,10681,Fred Willard,"Shelby Forthright, BnL CEO"
928,10681,John Ratzenberger,John (voice)
929,10681,Kathy Najimy,Mary (voice)
930,10681,Laraine Newman,Axiom Passenger (voice)
931,10681,Bob Bergen,Axiom Passenger (voice)
932,10681,John Cygan,Axiom Passenger (voice)
933,10681,Donald Fullilove,Axiom Passenger (voice)
934,10681,Jess Harnell,Axiom Passenger (voice)
935,10681,Sherry Lynn,Axiom Passenger (voice)
936,10681,Mickie McGowan,Axiom Passenger (voice)
937,10681,Lori Alan,Axiom Passenger (voice)
938,10681,Jan Rabson,Axiom Passenger (voice)
939,10681,Jim Ward,Billboard Announcer (voice)
940,10681,Sigourney Weaver,Ship's Computer (voice)
941,5174,Chris Tucker,Det. James Carter
942,5174,Jackie Chan,Chief Insp. Lee
943,5174,Hiroyuki Sanada,Kenji
944,5174,Max von Sydow,Varden Reynard
945,5174,Philip Baker Hall,Capt. William Diel
946,5174,Tzi Ma,Ambassador Han
947,5174,Dana Ivey,Sister Agnes
948,14161,John Cusack,Jackson Curtis
949,14161,Amanda Peet,Kate Curtis
950,14161,Chiwetel Ejiofor,Adrian Helmsley
951,14161,Thandie Newton,Laura Wilson
952,14161,Oliver Platt,Carl Anheuser
953,14161,Tom McCarthy,Dr. Gordon Silberman
954,14161,Woody Harrelson,Charlie Frost
955,14161,Danny Glover,President Wilson
956,14161,John Billingsley,Professor Frederic West
957,14161,George Segal,Tony Delgatto
958,14161,Stephen McHattie,Captain Michaels
959,14161,Jimi Mistry,Dr. Satnam Tsurutani
960,14161,Patrick Bauchau,Roland Picard
961,14161,Ty Olsson,AF1 Officer
962,17979,Gary Oldman,"Tiny Tim, Bob Cratchit, Marley"
963,17979,Jim Carrey,"Ebenezer Scrooge, Ghost of Christmas Past, Ghost of Christmas Present, Ghost of Christmas Yet To Come"
964,17979,Daryl Sabara,Undertaker's Apprentice / Tattered Caroler / Beggar Boy / Peter Cratchit / Well-Dressed Caroler
965,17979,Colin Firth,Fred
966,17979,Cary Elwes,Portly Gentleman #1 / Dick Wilkins / Mad Fiddler / Guest #2 / Business Man #1
967,17979,Robin Wright,Fan / Belle
968,17979,Bob Hoskins,Fezziwig / Old Joe
969,17979,Lesley Manville,Mrs. Cratchit
970,76757,Mila Kunis,Jupiter Jones
971,76757,Channing Tatum,Caine Wise
972,76757,Sean Bean,Stinger Apini
973,76757,Eddie Redmayne,Balem Abrasax
974,76757,Gugu Mbatha-Raw,Famulus
975,76757,James D'Arcy,Maximilian Jones
976,76757,Spencer Wilding,Falque
977,76757,Tim Pigott-Smith,Malidictes
978,76757,Jozef Aoki,Commonwealth
979,76757,Nathan Geist,Chicago Pedestrian (uncredited)
980,258489,Alexander Skarsgård,John Clayton / Tarzan
981,258489,Margot Robbie,Jane Porter
982,258489,Christoph Waltz,Captain Leon Rom
983,258489,Samuel L. Jackson,George Washington Williams
984,258489,Djimon Hounsou,Chief Mbonga
985,258489,Jim Broadbent,Prime Minister
986,258489,Ben Chaplin,Captain Moulle
987,258489,Genevieve O'Reilly,Alice Clayton
988,258489,Lasco Atkins,Mercenary
989,411,Liam Neeson,Aslan (voice)
990,411,Tilda Swinton,White Witch
991,411,James McAvoy,"Mr. Tumnus, the Faun"
992,411,Jim Broadbent,Professor Kirke
993,411,James Cosmo,Father Christmas
994,411,Ray Winstone,Mr. Beaver
995,411,Rupert Everett,Fox
996,411,Michael Madsen,Maugrim
997,246655,James McAvoy,Professor Charles Xavier
998,246655,Michael Fassbender,Erik Lehnsherr / Magneto
999,246655,Jennifer Lawrence,Raven Darkholme / Mystique
1000,246655,Nicholas Hoult,Hank McCoy / Beast
1001,246655,Oscar Isaac,En Sabah Nur / Apocalypse
1002,246655,Rose Byrne,Moira MacTaggert
1003,246655,Evan Peters,Peter Maximoff / Quicksilver
1004,246655,Lucas Till,Alex Summers / Havok
1005,246655,Kodi Smit-McPhee,Kurt Wagner / Nightcrawler
1006,246655,Olivia Munn,Elizabeth 'Betsy' Braddock / Psylocke
1007,246655,Stan Lee,Himself
1008,246655,Joe Cobden,Air Force Official
1009,246655,Zeljko Ivanek,Pentagon Scientist
1010,246655,Hugh Jackman,Logan (uncredited)
1011,155,Christian Bale,Bruce Wayne
1012,155,Heath Ledger,Joker
1013,155,Aaron Eckhart,Harvey Dent
1014,155,Michael Caine,Alfred
1015,155,Maggie Gyllenhaal,Rachel
1016,155,Gary Oldman,Gordon
1017,155,Morgan Freeman,Lucius Fox
1018,155,Cillian Murphy,Scarecrow
1019,155,Eric Roberts,Maroni
1020,155,Ritchie Coster,Chechen
1021,155,Nathan Gamble,James Gordon
1022,155,Michael Jai White,Gambol
1023,155,William Fichtner,Bank Manager
1024,155,Tom Lister Jr.,Tattooed Prisoner
1025,155,Bronson Webb,Bounty Hunter
1026,155,Nicky Katt,Shotgun SWAT (uncredited)
1027,155,Joseph Oliveira,Officer (uncredited)
1028,155,Chris Wilson,Major Crime Unit Detective (uncredited)
1029,14160,Ed Asner,Carl Fredricksen (voice)
1030,14160,Christopher Plummer,Charles Muntz (voice)
1031,14160,Bob Peterson,Dug / Alpha (voice)
1032,14160,Delroy Lindo,Beta (voice)
1033,14160,John Ratzenberger,Construction Foreman Tom (voice)
1034,14160,Mickie McGowan,Police Officer Edith (voice)
1035,14160,Danny Mann,Construction Worker Steve (voice)
1036,14160,Donald Fullilove,Nurse George (voice)
1037,14160,Jess Harnell,Nurse AJ (voice)
1038,15512,Seth Rogen,B.O.B. (voice)
1039,15512,Reese Witherspoon,Susan Murphy / Ginormica (voice)
1040,15512,Hugh Laurie,Dr. Cockroach Ph.D. (voice)
1041,15512,Paul Rudd,Derek Dietl (voice)
1042,15512,Kiefer Sutherland,General W.R. Monger (voice)
1043,15512,Rainn Wilson,Gallaxhar (voice)
1044,15512,Will Arnett,The Missing Link (voice)
1045,15512,Julie White,Wendy Murphy (voice)
1046,15512,Jeffrey Tambor,Carl Murphy (voice)
1047,15512,Amy Poehler,Computer (voice)
1048,15512,Ed Helms,News Reporter (voice)
1049,15512,Renée Zellweger,Katie (voice)
1050,15512,Tom McGrath,Wilson (voice)
1051,15512,Chris Miller,Advisor Cole / Army Commander Jones (voice)
1052,15512,Mike Mitchell,Advisor Wedgie (voice)
1053,15512,David P. Smith,Soldier #1 / Advisor Jackson (voice)
1054,15512,Conrad Vernon,Advisor Hawk / Advisor Dither / Minister / Secret Service Man #2 / Mama Dietl (voice)
1055,15512,John Krasinski,Cuthbert (voice)
1056,15512,Stephen Kearin,Technician Bee (voice)
1057,1726,Robert Downey Jr.,Tony Stark / Iron Man
1058,1726,Terrence Howard,"Lt. Col. James ""Rhodey"" Rhodes / War Machine"
1059,1726,Jeff Bridges,Obadiah Stane / Iron Monger
1060,1726,Shaun Toub,Yinsen
1061,1726,Gwyneth Paltrow,"Virginia ""Pepper"" Potts"
1062,1726,Paul Bettany,J.A.R.V.I.S. (voice)
1063,1726,Leslie Bibb,Christine Everhart
1064,1726,Clark Gregg,Agent Phil Coulson
1065,1726,Jon Favreau,Happy Hogan
1066,1726,Samuel L. Jackson,Director Nick Fury
1067,1726,Stan Lee,Stan Lee
1068,1726,Sayed Badreya,Abu Bakaar
1069,1726,Bill Smitrovich,General Gabriel
1070,1726,Tim Guinee,Major Allen
1071,1726,Tim Griffin,CAOC Analyst
1072,44826,Ben Kingsley,Georges Méliès
1073,44826,Sacha Baron Cohen,The Station Inspector
1074,44826,Chloë Grace Moretz,Isabelle
1075,44826,Ray Winstone,Uncle Claude
1076,44826,Emily Mortimer,Lisette
1077,44826,Christopher Lee,Monsieur Labisse
1078,44826,Helen McCrory,Mama Jeanne
1079,44826,Michael Stuhlbarg,Rene Rabard
1080,44826,Frances de la Tour,Madame Emilie
1081,44826,Richard Griffiths,Monsieur Frick
1082,44826,Jude Law,Hugo's Father
1083,44826,Kevin Eldon,Policeman
1084,44826,Angus Barnett,Theatre Manager
1085,44826,Lasco Atkins,Talent scout (uncredited)
1086,44826,Michael Pitt,Projectionist (uncredited)
1087,44826,Martin Scorsese,Photographer (uncredited)
1088,8487,Will Smith,Capt. James West
1089,8487,Kevin Kline,U.S. Marshal Artemus Gordon
1090,8487,Kenneth Branagh,Dr. Arliss Loveless
1091,8487,Salma Hayek,Rita Escobar
1092,8487,M. Emmet Walsh,Coleman
1093,8487,Ted Levine,General 'Bloodbath' McGrath
1094,8487,Musetta Vander,Munitia
1095,8487,Garcelle Beauvais,Belle
1096,8487,Bai Ling,Miss East
1097,8487,Ian Abercrombie,British Dignitary
1098,8487,Gary Carlos Cervantes,Dr. Guillermo Escobar
1099,1735,Brendan Fraser,Richard O'Connell
1100,1735,Jet Li,Emperor Han
1101,1735,John Hannah,Jonathan Carnahan
1102,1735,Maria Bello,Evelyn O’Connell
1103,1735,Michelle Yeoh,Zi Juan
1104,1735,Liam Cunningham,Maguire
1105,297761,Will Smith,Floyd Lawton / Deadshot
1106,297761,Margot Robbie,Harleen Quinzel / Harley Quinn
1107,297761,Joel Kinnaman,Rick Flag
1108,297761,Viola Davis,Amanda Waller
1109,297761,Jared Leto,The Joker
1110,297761,Jai Courtney,George 'Digger' Harkness / Boomerang
1111,297761,Jay Hernandez,Chato Santana / El Diablo
1112,297761,Adewale Akinnuoye-Agbaje,Waylon Jones / Killer Croc
1113,297761,Adam Beach,Christopher Weiss / Slipknot
1114,297761,Ike Barinholtz,Keith Griggs
1115,297761,Scott Eastwood,Lieutenant GQ Edwards
